# Cshear, Cshear1, shear_offset1, shear_offset2, Cshear_preg, Cshear1_preg, shear_offset1_preg, shear_offset2_preg
7.971288923939838511e-02
4.497138128200833807e-02
1.670463030553642834e-12
4.032618390271401410e+01
7.721662916565938395e-02
3.034734564622283970e-01
1.640084962098450916e+01
4.032618390271401410e+01
