# D0, Cpass, Cpassdash, D0_preg, Cpass_preg, Cpassdash_preg
9.359324181494065442e+01
6.223950580693554002e+02
7.256590533610537186e+00
1.557073903138585251e+02
1.035454145587159246e+03
6.235834609465631395e+00
